userid,tweet_count,link_count,thread_count
500410336,1,1,1
127034025,1,1,1
204339253,1,1,1
864189541,1,1,1
97382927,1,17,1
18877693,1,2,1
526124689,1,1,1
24669839,1,1,1
2416060156,1,1,1
12731222,1,2,1
2446614943,1,1,1
2741536406,1,2,1
852881424,1,1,1
23246458,1,1,1
2742780783,1,1,1
154528105,1,1,1
2260724749,1,1,1
2419367598,1,3,1
2809952570,1,2,1
244650352,1,2,1
15143478,1,15,1
7961972,1,1,1
16482504,1,1,1
15565732,1,1,1
345289707,1,1,1
64039086,1,1,1
70164920,1,1,1
48518399,1,1,1
404260094,1,1,1
9126702,1,1,1
2873595551,1,3,1
532682350,1,2,1
186110649,1,1,1
59685116,1,2,1
75945291,1,2,1
542925160,1,1,1
2484664106,1,1,1
430379404,1,1,1
198012457,1,1,1
307184329,1,1,1
466785227,1,1,1
28314898,1,2,1
2367329905,1,2,1
22600696,1,2,1
2292170091,1,1,1
97959870,1,1,1
723925663,1,1,1
630030090,1,2,1
93887048,1,1,1
1394929760,1,1,1
1952486390,1,1,1
87765761,1,1,1
597380188,1,1,1
1225066262,1,1,1
244616017,1,2,1
517689879,1,1,1
6256362,1,1,1
403584093,1,2,1
351509632,1,1,1
14082466,1,2,1
79885494,1,1,1
2485636243,1,2,1
181874172,1,1,1
2543791628,1,1,1
142165701,1,1,1
424805400,1,1,1
581929508,1,2,1
1864398656,1,1,1
2855732477,1,1,1
1583700733,1,1,1
17793068,1,1,1
2761584586,1,1,1
62936951,1,1,1
13621362,1,2,1
395700090,1,1,1
84135023,1,1,1
16832632,1,3,1
26052296,1,1,1
441919659,1,1,1
22358550,1,2,1
397149439,1,1,1
15451988,1,1,1
55967336,1,1,1
52678274,1,2,1
2822560650,1,2,1
1242791478,1,1,1
986891071,1,1,1
2349070724,1,1,1
812868,1,2,1
43174770,1,1,1
1601942108,1,1,1
390696780,1,1,1
2859701823,1,1,1
120532422,1,1,1
293580185,1,1,1
205242337,1,3,1
25470467,1,1,1
2511959570,1,1,1
2248932158,1,11,1
790967023,1,1,1
444769443,1,1,1
994939663,1,1,1
374049797,1,1,1
2783220830,1,1,1
403817741,1,1,1
193287192,1,1,1
51484206,1,1,1
407162261,1,1,1
23880636,1,1,1
2183810446,1,1,1
59256308,1,1,1
886909039,1,1,1
2867425790,1,1,1
756524040,1,3,1
2512189647,1,1,1
2284220432,1,1,1
2821233695,1,1,1
22333797,1,1,1
1660163972,1,1,1
456241433,1,1,1
2954915265,1,1,1
570207471,1,2,1
754108322,1,2,1
67514751,1,2,1
243836495,1,1,1
44862882,1,1,1
316055055,1,1,1
14888885,1,1,1
1173618348,1,1,1
2517979899,1,1,1
2433017725,1,3,1
302375195,1,1,1
1376028764,1,1,1
358135077,1,2,1
2208875055,1,1,1
2939883442,1,1,1
2904388323,1,1,1
259814353,1,1,1
127223229,1,1,1
320697063,1,1,1
53905900,1,1,1
2292743989,1,1,1
2320865527,1,1,1
1541971326,1,1,1
2848657556,1,1,1
47397689,1,1,1
132814447,1,1,1
32758143,1,1,1
379872065,1,1,1
2515370004,1,2,1
531902156,1,10,1
1937911434,1,1,1
186910820,1,1,1
111003622,1,1,1
358040422,1,1,1
2323696284,1,1,1
241699458,1,2,1
79355141,1,1,1
1119806154,1,1,1
182091416,1,3,1
103615910,1,1,1
126975375,1,1,1
2808121994,1,17,1
2308405855,1,1,1
2844913020,1,1,1
133188911,1,1,1
595557156,1,1,1
27020193,1,1,1
2450638157,1,1,1
122656426,1,1,1
112718545,1,1,1
2312498173,1,1,1
24824450,1,15,1
47343917,1,3,1
2781199508,1,1,1
2569255219,1,1,1
785415704,1,1,1
386501469,1,1,1
27802163,1,1,1
2824206896,1,1,1
2434593853,1,1,1
21567816,1,1,1
334240055,1,1,1
472192584,1,1,1
21177788,1,1,1
447540963,1,1,1
1514148740,1,1,1
578444837,1,1,1
2832246523,1,16,1
51002037,1,1,1
2829754331,1,1,1
21961038,1,1,1
2217608533,1,1,1
1037182009,1,1,1
1524695940,1,1,1
222341748,1,1,1
2337532045,1,1,1
3214851,1,2,1
362894697,1,1,1
334241138,1,1,1
195646491,1,1,1
199243617,1,2,1
75328045,1,1,1
408374960,1,1,1
207985340,1,1,1
50445664,1,1,1
2806879372,1,1,1
572575684,1,1,1
66640423,1,2,1
1172352422,1,1,1
91151488,1,1,1
513159493,1,1,1
2570546452,1,1,1
31452669,1,1,1
91812492,1,1,1
29606327,1,1,1
100261653,1,1,1
2757822647,1,1,1
880100622,1,1,1
125754763,1,1,1
2201382828,1,1,1
839702442,1,1,1
1858362799,1,1,1
2335049436,1,1,1
41839847,1,1,1
48095169,1,2,1
496199344,1,1,1
2790525970,1,1,1
151493161,1,1,1
36309427,1,1,1
41825643,1,3,1
2933945243,1,2,1
1290203400,1,1,1
1034665663,1,16,1
394350461,1,1,1
458099926,1,1,1
35905993,1,1,1
1201318938,1,1,1
2886802582,1,1,1
15401496,1,1,1
487886430,1,1,1
2580067201,1,1,1
117065318,1,1,1
52872420,1,2,1
959349781,1,1,1
2481116335,1,1,1
2833164631,1,1,1
2590310822,1,2,1
1651804056,1,1,1
1544014950,1,1,1
2804155946,1,2,1
2680472802,1,2,1
2555543388,1,1,1
24218861,1,2,1
37129155,1,1,1
2583335345,1,2,1
2179196810,1,1,1
49190063,1,1,1
436124417,1,1,1
145726332,1,2,1
2649303001,1,1,1
2905593484,1,1,1
367267152,1,1,1
2614240147,1,1,1
334715818,1,12,1
392688301,1,1,1
156660120,1,1,1
372364183,1,1,1
24535302,1,1,1
2920004531,1,1,1
135438736,1,1,1
36707431,1,1,1
150198912,1,1,1
4781811,1,1,1
86088509,1,2,1
1299906942,1,1,1
1684585526,1,1,1
130593165,1,1,1
245033102,1,1,1
2225723400,1,1,1
2555980834,1,1,1
102052677,1,2,1
2460732066,1,2,1
2594385554,1,1,1
2964277636,1,2,1
14496918,1,1,1
583115866,1,1,1
798623144,1,1,1
417793855,1,1,1
425369804,1,1,1
19556781,1,2,1
19520658,1,1,1
264597089,1,1,1
117341432,1,18,1
136271388,1,1,1
92734920,1,1,1
29537882,1,1,1
1516132585,1,1,1
1361891623,1,1,1
890325216,1,1,1
74965465,1,1,1
29158150,1,1,1
19903328,1,1,1
1668116156,1,1,1
98210147,1,2,1
2227025790,1,1,1
547489544,1,1,1
244661569,1,1,1
2252610394,1,5,1
893596820,1,2,1
229900055,1,1,1
2659994031,1,1,1
131831746,1,1,1
2358674464,1,1,1
24381630,1,1,1
159793262,1,1,1
2894255923,1,1,1
2962650506,1,1,1
2479669832,1,1,1
2728758804,1,2,1
38338246,1,1,1
2227039908,1,1,1
51090242,1,1,1
842665220,1,2,1
1216534111,1,1,1
1253400242,1,1,1
68451121,1,1,1
460637495,1,1,1
26583150,1,1,1
14675676,1,1,1
468743456,1,1,1
1561024902,1,1,1
35659801,1,1,1
1635730448,1,1,1
2837612147,1,1,1
2339831378,1,1,1
2895871151,1,1,1
64250634,1,1,1
16624707,1,1,1
1275814375,1,1,1
304143346,1,1,1
31883827,1,1,1
324962560,1,12,1
93719349,1,7,1
19071694,1,1,1
306140534,1,1,1
424180425,1,1,1
2811191419,1,1,1
1024480730,1,1,1
29288152,1,1,1
832281482,1,1,1
2675429281,1,1,1
2318297832,1,1,1
2689354485,1,2,1
2756269686,1,1,1
538434730,1,1,1
248863588,1,1,1
7779462,1,5,1
362383070,1,2,1
235718053,1,1,1
14545837,1,1,1
191459444,1,1,1
534308567,1,1,1
307869614,1,1,1
1296842454,1,1,1
1548576871,1,1,1
42636516,1,1,1
20926514,1,1,1
315201644,1,1,1
2811938095,1,1,1
836386422,1,1,1
56701328,1,1,1
137469743,1,2,1
14521106,1,9,1
527913696,1,1,1
1687610227,1,1,1
2284424948,1,1,1
569967942,1,1,1
348294152,1,1,1
85215938,1,1,1
2932088516,1,1,1
330617164,1,1,1
24204144,1,1,1
1130275662,1,1,1
71411509,1,1,1
54575030,1,1,1
284043743,1,1,1
16219459,1,1,1
14858964,1,3,1
14451009,1,1,1
1278111,1,1,1
61748150,1,2,1
25110374,1,11,1
1367955294,1,2,1
295904351,1,3,1
103863964,1,1,1
293392838,1,1,1
2590908834,1,2,1
244596934,1,1,1
2827299613,1,1,1
1545917174,1,1,1
2288618833,1,1,1
2466698762,1,1,1
37063842,1,1,1
1474769354,1,1,1
244325378,1,1,1
24761254,1,1,1
24634009,1,1,1
264986436,1,1,1
968136649,1,1,1
884324054,1,1,1
239662704,1,1,1
2904809066,1,1,1
1391044904,1,1,1
843797323,1,1,1
706948371,1,1,1
286881256,1,2,1
464829719,1,3,1
2358039120,1,1,1
298571402,1,1,1
99190517,1,2,1
21795128,1,1,1
20138128,1,1,1
1631748276,1,1,1
21009409,1,2,1
2167674121,1,2,1
2260694815,1,2,1
154138113,1,1,1
1022381874,1,1,1
76938029,1,1,1
60443809,1,1,1
249292522,1,1,1
38039095,1,1,1
299899105,1,1,1
599875685,1,1,1
139137003,1,1,1
2478094418,1,1,1
51998397,1,1,1
8547752,1,10,1
16319932,1,1,1
127671278,1,1,1
299886935,1,1,1
2799482049,1,1,1
2273788212,1,1,1
225090927,1,1,1
74857944,1,1,1
2971744462,1,1,1
110445334,1,5,1
300986742,1,1,1
401820335,1,1,1
1453546867,1,19,1
2266458882,1,1,1
998361224,1,1,1
1230630086,1,1,1
2514738501,1,1,1
40246454,1,1,1
275378900,1,1,1
312175598,1,1,1
120185269,1,1,1
2303730794,1,1,1
200133747,1,1,1
345772906,1,1,1
348587311,1,1,1
2366991186,1,1,1
1104341161,1,1,1
2780032629,1,1,1
2873084888,1,1,1
2853729729,1,1,1
216030245,1,1,1
962898458,1,1,1
316032422,1,1,1
785886788,1,1,1
2650470827,1,1,1
68577152,1,17,1
2567127512,1,1,1
308032976,1,1,1
28945268,1,1,1
58850378,1,1,1
41447812,1,1,1
306605080,1,1,1
63849134,1,1,1
311137532,1,1,1
2952804956,1,1,1
18076755,1,1,1
363793378,1,1,1
254232170,1,1,1
224011819,1,1,1
2229344412,1,2,1
19689899,1,1,1
336922393,1,2,1
23536054,1,1,1
535977623,1,1,1
2354261358,1,1,1
2217911104,1,4,1
2407861884,1,1,1
332424361,1,1,1
105598812,1,1,1
380506359,1,1,1
189901445,1,1,1
389786973,1,1,1
241244558,1,1,1
533667289,1,1,1
2828920200,1,1,1
176029570,1,1,1
2373121802,1,1,1
21190891,1,1,1
1028647111,1,1,1
18363508,1,2,1
123303363,1,1,1
1121728117,1,1,1
860391800,1,1,1
75944837,1,1,1
58723476,1,1,1
2859687243,1,1,1
493678717,1,2,1
17399993,1,2,1
822154424,1,1,1
368560714,1,1,1
1647312919,1,1,1
819708,1,2,1
375833573,1,1,1
2950545429,1,1,1
456758392,1,1,1
2886314685,1,1,1
2357327292,1,1,1
22556795,1,1,1
279161209,1,1,1
2282397654,1,1,1
2671154298,1,1,1
531746232,1,1,1
1157168911,1,1,1
902814223,1,1,1
20989433,1,1,1
140455306,1,1,1
34409467,1,1,1
2746684522,1,1,1
184570425,1,1,1
2950110178,1,1,1
324403737,1,1,1
126766625,1,2,1
2373546099,1,1,1
733838438,1,15,1
2271319958,1,1,1
1154129192,1,1,1
740614004,1,1,1
829805580,1,1,1
1343403997,1,1,1
180809291,1,1,1
2231207637,1,1,1
1155575904,1,1,1
92647139,1,1,1
1658312030,1,2,1
2773666720,1,1,1
1033411472,1,1,1
2200646119,1,1,1
549097456,1,1,1
180911295,1,1,1
621025433,1,1,1
2933518570,1,1,1
102837987,1,1,1
136039190,1,1,1
76424015,1,2,1
95108733,1,1,1
57409844,1,1,1
2490694031,1,1,1
940368062,1,4,1
75391501,1,3,1
2251286285,1,1,1
1729770470,1,1,1
628120930,1,1,1
590180745,1,1,1
1619742066,1,1,1
537670884,1,1,1
33332251,1,1,1
1355670361,1,1,1
67137306,1,1,1
890094763,1,1,1
303691467,1,1,1
1272713011,1,1,1
48471001,1,3,1
130586799,1,1,1
2765484507,1,1,1
181450119,1,1,1
1567581847,1,1,1
451781294,1,2,1
122451514,1,1,1
206979151,1,15,1
2494210622,1,1,1
407931439,1,1,1
71172514,1,1,1
2938867807,1,2,1
506946706,1,1,1
1303219214,1,2,1
1549414586,1,1,1
296223335,1,1,1
1717404162,1,1,1
1634512056,1,2,1
170059138,1,1,1
2189523500,1,1,1
870685718,1,1,1
2556511814,1,1,1
389368027,1,1,1
947011567,1,1,1
2879188310,1,3,1
400958120,1,1,1
35773039,1,3,1
27138922,1,1,1
2304047108,1,1,1
2411443866,1,1,1
15552727,1,1,1
35560115,1,2,1
297054637,1,1,1
1470409188,1,1,1
57995307,1,1,1
129673790,1,7,1
223782828,1,1,1
2921050765,1,1,1
2881006020,1,1,1
2909901595,1,1,1
15235811,1,5,1
485054188,1,1,1
32843118,1,1,1
2316207787,1,1,1
47318317,1,8,1
17223314,1,2,1
2825039360,1,1,1
35777083,1,1,1
320598963,1,1,1
21946615,1,1,1
62119506,1,1,1
911615126,1,1,1
225227311,1,3,1
2928749685,1,1,1
992508296,1,1,1
56030702,1,1,1
15956067,1,15,1
135597607,1,2,1
301989551,1,1,1
502110969,1,1,1
236940018,1,1,1
519974177,1,1,1
177350341,1,1,1
47690563,1,1,1
1631877504,1,1,1
2834560938,1,1,1
203351858,1,1,1
617720452,1,1,1
430925630,1,1,1
1368258517,1,1,1
305356699,1,1,1
1004405263,1,2,1
563225487,1,2,1
172739742,1,1,1
113874362,1,1,1
36805050,1,1,1
59381788,1,1,1
21233207,1,1,1
509184155,1,1,1
40210146,1,1,1
487198119,1,2,1
57174231,1,2,1
31169316,1,1,1
612473,1,12,1
2967388498,1,1,1
45107683,1,1,1
373157748,1,1,1
525853179,1,1,1
1265505127,1,1,1
2942702023,1,1,1
422490523,1,1,1
145204961,1,1,1
36005116,1,1,1
217202235,1,1,1
256186890,1,1,1
108905115,1,1,1
15279269,1,1,1
350341283,1,9,1
111294127,1,1,1
510746497,1,1,1
853366958,1,1,1
19129400,1,1,1
972586638,1,1,1
19200048,1,1,1
558203217,1,1,1
420685323,1,1,1
799691582,1,1,1
46505504,1,1,1
384502861,1,1,1
258485414,1,1,1
1333033202,1,1,1
445357890,1,1,1
229110952,1,1,1
34589188,1,1,1
737555773,1,1,1
1652614104,1,1,1
1012735345,1,1,1
2402466856,1,1,1
221210505,1,1,1
39174667,1,1,1
22799750,1,7,1
23329908,1,1,1
2545851438,1,1,1
16607553,1,1,1
23487221,1,1,1
131158720,1,1,1
623180471,1,1,1
121884948,1,1,1
14506760,1,1,1
82491225,1,15,1
19752259,1,2,1
33752742,1,1,1
16727858,1,1,1
57479190,1,2,1
7180552,1,1,1
135696315,1,1,1
348349467,1,1,1
39628425,1,1,1
2851427471,1,1,1
1727847308,1,1,1
785397163,1,1,1
191389346,1,3,1
197196168,1,1,1
1298734488,1,2,1
142697222,1,1,1
551593596,1,1,1
179131312,1,2,1
23932960,1,1,1
351891114,1,1,1
69840241,1,1,1
63834247,1,1,1
37743081,1,1,1
24937181,1,1,1
460657068,1,2,1
29558389,1,1,1
21186391,1,8,1
254122734,1,1,1
164430070,1,1,1
19562235,1,1,1
37420839,1,1,1
1140877112,1,1,1
14295891,1,1,1
20097381,1,1,1
2492926991,1,1,1
463395953,1,1,1
2611653028,1,1,1
277131913,1,2,1
1135701193,1,1,1
17494961,1,1,1
256495314,1,6,1
14972448,1,1,1
124368275,1,1,1
1684630610,1,1,1
2755096599,1,1,1
267855388,1,2,1
1324834038,1,1,1
108658230,1,1,1
81032062,1,1,1
852641460,1,1,1
728693527,1,1,1
103720918,1,1,1
447809119,1,1,1
22280546,1,12,1
50571160,1,1,1
2337820076,1,1,1
2835648582,1,1,1
2479427604,1,1,1
210623652,1,1,1
2958345598,1,1,1
632714647,1,1,1
53229438,1,2,1
504406801,1,1,1
163718817,1,6,1
513709707,1,1,1
250056239,1,3,1
135798266,1,1,1
112984990,1,1,1
42723543,1,1,1
129597517,1,1,1
2612603865,1,1,1
81304470,1,1,1
131607173,1,1,1
16663691,1,1,1
16865661,1,1,1
38313468,1,1,1
36634949,1,1,1
913957951,1,1,1
2544981153,1,1,1
36511815,1,1,1
393257551,1,1,1
1556259307,1,1,1
141184615,1,1,1
2304559924,1,1,1
1425201744,1,1,1
544648929,1,1,1
99929054,1,3,1
609610787,1,1,1
2825427884,1,1,1
37898439,1,1,1
383802907,1,1,1
81293985,1,1,1
1072848662,1,2,1
2786149478,1,1,1
109525069,1,1,1
204726388,1,1,1
4204381,1,2,1
37173490,1,1,1
531366924,1,1,1
22657914,1,16,1
44398470,1,1,1
884649566,1,1,1
485078684,1,1,1
92064545,1,1,1
2294473533,1,1,1
242833140,1,1,1
150803801,1,1,1
421152901,1,1,1
348339045,1,2,1
1490017604,1,1,1
72005895,1,1,1
377151433,1,1,1
1480522951,1,1,1
412729808,1,1,1
79452319,1,1,1
278986739,1,1,1
114240370,1,1,1
2701979252,1,1,1
22270498,1,1,1
193477928,1,1,1
317377922,1,1,1
234056723,1,1,1
1700123724,1,1,1
49794620,1,1,1
158848407,1,10,1
218451626,1,1,1
26713609,1,1,1
27984931,1,1,1
2403283094,1,1,1
462264039,1,1,1
310215496,1,1,1
1951905486,1,1,1
707636360,1,1,1
1080274098,1,1,1
1222993046,1,1,1
622888708,1,5,1
2595475579,1,1,1
2950664941,1,1,1
2912478163,1,1,1
2954222724,1,1,1
185274610,1,1,1
2967374193,1,1,1
94521037,1,1,1
2387342700,1,1,1
83463984,1,1,1
722482357,1,1,1
220911561,1,1,1
343313301,1,1,1
1530671437,1,1,1
915381872,1,1,1
376208743,1,2,1
163414935,1,1,1
501987780,1,2,1
450942890,1,1,1
2601925231,1,1,1
338773489,1,1,1
2962699317,1,1,1
582489442,1,1,1
328682085,1,1,1
25500715,1,1,1
519804064,1,1,1
87779569,1,1,1
2521757999,1,1,1
18089481,1,1,1
345592846,1,1,1
19983101,1,1,1
33630394,1,1,1
114036618,1,1,1
494501255,1,1,1
355342984,1,1,1
356026306,1,17,1
383752009,1,1,1
2596292664,1,1,1
420427793,1,2,1
2847251103,1,1,1
983376769,1,1,1
19904508,1,1,1
2914554440,1,1,1
2903132871,1,1,1
973993466,1,1,1
273519193,1,1,1
403899803,1,1,1
2967231727,1,1,1
266073503,1,17,1
1606371842,1,1,1
43541586,1,1,1
86430530,1,2,1
2167127884,1,1,1
320547448,1,1,1
36200895,1,1,1
484007305,1,1,1
153885877,1,1,1
297479553,1,1,1
40868211,1,1,1
2925649763,1,1,1
289227593,1,1,1
126820867,1,1,1
178593058,1,1,1
120722862,1,1,1
1153906440,1,1,1
1680465068,1,4,1
265504987,1,9,1
1428634741,1,2,1
2336704099,1,1,1
960631128,1,1,1
405158251,1,1,1
417275146,1,1,1
90854158,1,1,1
43041200,1,1,1
2525820541,1,1,1
259475599,1,1,1
2398593854,1,1,1
355620039,1,1,1
414488605,1,2,1
81065324,1,1,1
342965806,1,1,1
1963900351,1,1,1
1153217258,1,2,1
202355526,1,1,1
32352260,1,2,1
880386674,1,2,1
2559064318,1,2,1
26210477,1,1,1
363821385,1,1,1
2343312707,1,1,1
1600662793,1,1,1
374211739,1,1,1
1916513502,1,1,1
1572817922,1,1,1
1181486587,1,1,1
1084438494,1,1,1
19226193,1,6,1
90115667,1,1,1
324666680,1,1,1
495933228,1,1,1
1573357038,1,1,1
2163078708,1,1,1
14236800,1,1,1
1464594044,1,1,1
28091005,1,1,1
67921678,1,1,1
590792315,1,1,1
139444923,1,2,1
117764974,1,2,1
2744505343,1,1,1
101867896,1,1,1
2318574773,1,1,1
2731571574,1,1,1
303937008,1,1,1
416191861,1,1,1
21389327,1,1,1
195368024,1,1,1
601365653,1,1,1
496651076,1,1,1
350067280,1,1,1
1633645357,1,1,1
2599997960,1,1,1
541479517,1,1,1
1545996349,1,2,1
26183143,1,1,1
932177088,1,1,1
2307341611,1,1,1
963049040,1,2,1
2825924324,1,1,1
1877472433,1,1,1
1081428500,1,2,1
24079633,1,2,1
1505778758,1,1,1
266691954,1,1,1
16355445,1,1,1
94489129,1,2,1
821017873,1,1,1
2873131525,1,0,1
127625962,1,1,1
15372043,1,1,1
22260085,1,1,1
154837833,1,1,1
36184609,1,1,1
378606223,1,1,1
1642401973,1,1,1
610063759,1,2,1
2939298779,1,1,1
2850285202,1,1,1
2903669901,1,2,1
33822387,1,1,1
16325222,1,1,1
2756953204,1,1,1
1277113134,1,1,1
752726084,1,1,1
351739907,1,2,1
879978907,1,1,1
2782657000,1,1,1
2393898518,1,1,1
554252009,1,1,1
408771028,1,1,1
1678517864,1,1,1
44624022,1,1,1
220335529,1,1,1
1312219752,1,1,1
186402166,1,1,1
472273612,1,1,1
78683199,1,2,1
377798523,1,1,1
2187516904,1,1,1
2511606138,1,1,1
168210897,1,1,1
297821885,1,1,1
729098486,1,1,1
4489651,1,1,1
2751892173,1,1,1
2224117741,1,1,1
150703588,1,1,1
2594517792,1,1,1
198377241,1,1,1
2262513285,1,1,1
317924559,1,1,1
522285305,1,18,1
44887373,1,1,1
2249977567,1,2,1
24757240,1,1,1
359265124,1,1,1
1632658688,1,1,1
359400737,1,2,1
60737731,1,1,1
1392279780,1,1,1
2798138173,1,1,1
4034271,1,1,1
2693775536,1,1,1
1684232640,1,1,1
42374153,1,1,1
268790919,1,1,1
2498848159,1,1,1
127946711,1,1,1
19812174,1,1,1
212007177,1,1,1
2291789575,1,1,1
854659794,1,1,1
2654277144,1,1,1
1879324694,1,1,1
295638363,1,1,1
150544924,1,1,1
116768508,1,7,1
2870450553,1,1,1
1327661832,1,1,1
148906507,1,1,1
2460024278,1,1,1
465455138,1,1,1
259323371,1,5,1
1463193979,1,10,1
72916981,1,1,1
408117674,1,1,1
97673702,1,1,1
300153792,1,2,1
284171152,1,2,1
629379811,1,1,1
205342951,1,1,1
58784828,1,1,1
563764639,1,1,1
283536071,1,1,1
175603663,1,1,1
1172992904,1,1,1
110648600,1,1,1
119027663,1,1,1
1677569143,1,1,1
2730179050,1,1,1
374435910,1,1,1
256828392,1,1,1
2645198176,1,1,1
182258630,1,1,1
2525846526,1,1,1
2957821871,1,1,1
143855198,1,2,1
487846153,1,1,1
2720869403,1,1,1
824859420,1,1,1
2238197664,1,1,1
2940150100,1,1,1
880507676,1,1,1
132162464,1,9,1
33743495,1,1,1
2277642332,1,1,1
2644360083,1,1,1
2949450574,1,1,1
233638346,1,1,1
2679963583,1,1,1
66215268,1,1,1
277067156,1,1,1
127059434,1,1,1
2834846529,1,1,1
61191047,1,1,1
278441165,1,1,1
87883699,1,1,1
2699970331,1,1,1
58371469,1,10,1
16960279,1,1,1
120867457,1,1,1
523038547,1,1,1
360472623,1,1,1
2770810871,1,2,1
37595323,1,2,1
228342202,1,1,1
473835931,1,1,1
80286825,1,1,1
2285141712,1,1,1
96003138,1,1,1
14264854,1,13,1
90701579,1,1,1
2802497675,1,1,1
2931888683,1,1,1
2353311512,1,1,1
2769505591,1,1,1
87909822,1,1,1
2683207811,1,1,1
2159712126,1,1,1
2149465998,1,1,1
470857663,1,1,1
262040253,1,1,1
848319770,1,1,1
2162096364,1,1,1
18712684,1,1,1
2752512885,1,1,1
1444168824,1,2,1
1429245848,1,1,1
107584041,1,1,1
233533968,1,3,1
20872583,1,1,1
746738359,1,1,1
305602396,1,1,1
73416159,1,1,1
2493421416,1,1,1
426013492,1,1,1
1489892526,1,1,1
19442509,1,1,1
2786921609,1,1,1
1885109588,1,1,1
246217949,1,1,1
446409001,1,1,1
1037326434,1,1,1
2164978852,1,1,1
66920357,1,1,1
2596835575,1,1,1
149893927,1,1,1
754701355,1,1,1
239512089,1,7,1
18264973,1,1,1
1726218092,1,1,1
524330987,1,1,1
328438558,1,1,1
25876967,1,2,1
74847070,1,1,1
337705374,1,1,1
63103383,1,1,1
1683559790,1,1,1
228417172,1,1,1
12029502,1,1,1
1215445963,1,2,1
376480596,1,2,1
2813616447,1,1,1
476385756,1,1,1
44968373,1,1,1
190419437,1,1,1
49585818,1,2,1
422508690,1,1,1
1283610182,1,1,1
242653461,1,15,1
90879717,1,1,1
14387193,1,1,1
224777993,1,1,1
67355866,1,1,1
45164919,1,1,1
705286880,1,1,1
609932244,1,1,1
2900664852,1,1,1
70730014,1,1,1
1270306663,1,1,1
104079268,1,1,1
1957125536,1,0,1
1665597157,1,1,1
227084128,1,1,1
330063072,1,1,1
172176516,1,1,1
193104543,1,1,1
734634998,1,1,1
2707253917,1,1,1
1953945078,1,1,1
2863916360,1,1,1
228578937,1,1,1
2610394916,1,1,1
485861064,1,4,1
2169989001,1,1,1
633026063,1,1,1
832173272,1,1,1
749363773,1,1,1
345613431,1,1,1
228371144,1,2,1
2878291662,1,1,1
2959209283,1,1,1
77685623,1,8,1
477727042,1,1,1
774667758,1,1,1
423188057,1,1,1
1321331874,1,1,1
1094741634,1,2,1
2303769546,1,1,1
309065519,1,1,1
53720434,1,1,1
142375993,1,16,1
323799616,1,1,1
240632696,1,1,1
38833957,1,1,1
388493273,1,1,1
2816007424,1,1,1
241541721,1,1,1
43133293,1,1,1
2756094820,1,1,1
27409967,1,1,1
476250782,1,1,1
858704280,1,1,1
2386895221,1,1,1
27347119,1,1,1
2308743201,1,1,1
183135872,1,1,1
2873653153,1,0,1
68933875,1,1,1
60017521,1,1,1
1337852593,1,1,1
24508623,1,2,1
936441901,1,1,1
543700421,1,1,1
242550257,1,1,1
14106683,1,1,1
1422866754,1,1,1
2386166490,1,1,1
1240235563,1,1,1
41206840,1,1,1
173806465,1,2,1
1672477861,1,1,1
257575363,1,1,1
1542995954,1,1,1
143105781,1,4,1
39985414,1,1,1
2707257263,1,1,1
1923714157,1,1,1
2703664368,1,1,1
340260191,1,1,1
286871353,1,1,1
1444902841,1,1,1
519406806,1,1,1
501061708,1,2,1
14343386,1,2,1
1723778888,1,1,1
189917061,1,2,1
100269595,1,1,1
45301212,1,1,1
239293197,1,2,1
58211988,1,1,1
1513780226,1,1,1
577382223,1,1,1
49194495,1,1,1
364789232,1,1,1
51003849,1,1,1
1320488653,1,1,1
300794936,1,1,1
19922710,1,1,1
219876093,1,1,1
713398592,1,1,1
2903436051,1,1,1
311244285,1,1,1
78028681,1,3,1
493990225,1,1,1
2655171931,1,1,1
263599787,1,2,1
2728791363,1,1,1
1044860012,1,1,1
140955302,1,11,1
76662895,1,1,1
16087785,1,1,1
2957246569,1,1,1
22159580,1,3,1
132098335,1,1,1
88921281,1,1,1
19143019,1,1,1
2572477099,1,1,1
34998532,1,1,1
100174414,1,10,1
2904931560,1,1,1
181096240,1,1,1
787991766,1,1,1
2297556583,1,1,1
56928675,1,1,1
365037734,1,1,1
1513933507,1,1,1
2934473653,1,1,1
17001490,1,12,1
42194120,1,1,1
624019090,1,2,1
210501383,1,1,1
125388443,1,1,1
239825437,1,2,1
74743684,1,1,1
1496859834,1,1,1
2147647676,1,1,1
770761914,1,1,1
345693222,1,1,1
914604702,1,2,1
17554961,1,1,1
14722676,1,2,1
28330348,1,1,1
979367557,1,1,1
155967995,1,1,1
7901142,1,1,1
630573532,1,2,1
38249272,1,1,1
95091601,1,1,1
105295878,1,2,1
201875209,1,1,1
125339572,1,1,1
96202722,1,1,1
328369973,1,1,1
1661515488,1,1,1
46376581,1,15,1
1802713898,1,1,1
365957971,1,1,1
375640144,1,1,1
2903935693,1,1,1
1862926478,1,1,1
2264875306,1,1,1
58917705,1,1,1
308964513,1,1,1
2578136382,1,1,1
361151953,1,1,1
796655101,1,1,1
2556480788,1,1,1
497125269,1,1,1
2883734737,1,1,1
510008351,1,2,1
61710880,1,1,1
19917147,1,1,1
123416335,1,1,1
36988181,1,1,1
326089485,1,1,1
503681629,1,8,1
118644502,1,1,1
52969761,1,1,1
2201319517,1,1,1
339742030,1,1,1
14465428,1,1,1
